arm,seed,i,cls,offset,heading,mc,n_base
A,44,7453,two_row,0.3595246095564495,2.5866062582899043,0.04517548983831571,32
A,44,7454,two_row,0.3323865464340002,2.7155175310302018,0.047430240676781844,34
A,44,7455,two_row,0.3088382388781561,2.5573849465825305,0.04466445262996813,38
A,44,7456,two_row,0.30693975568352044,2.3599978555374617,0.041213042824163174,34
A,44,7457,two_row,0.3021646303195529,2.250296814835005,0.03929529540190764,33
A,44,7458,two_row,0.30917020115642974,2.3317418208818625,0.04071905434493399,35
A,44,7459,two_row,0.30257431250085826,2.2288262295213364,0.0389199898728501,30
A,44,7460,two_row,0.3128325872127813,2.2750139679608865,0.03972736458367454,33
A,44,7461,two_row,0.30979857187462917,2.317573014486643,0.04047135449052096,30
A,44,7462,two_row,0.28214214816170485,2.5779360292279367,0.045023858003826654,31
A,44,7463,two_row,0.2972625652615729,1.9871719469466422,0.034696606451132796,33
A,44,7464,two_row,0.2872497776908548,2.042126443096666,0.03565693026189451,32
A,44,7465,two_row,0.28681135893479515,1.8836862467982318,0.03288837724503331,30
A,44,7466,two_row,0.27520089944655557,1.8485503612643617,0.03227448935619301,32
A,44,7467,two_row,0.24699331861842033,2.494203829212526,0.04355958824819202,34
A,44,7468,two_row,0.25457155734588044,1.5530871448626908,0.02711312513361526,34
A,44,7469,two_row,0.2888477878758498,1.0005685931109918,0.017464991775411436,34
A,44,7470,two_row,0.28658212480081463,0.9749056769347072,0.017016956245474342,33
A,44,7471,two_row,0.3020174505969894,1.0837640055153428,0.01891750640866484,30
A,44,7472,two_row,0.26878609078867605,2.6139593637924063,0.045653876236988244,37
A,44,7473,two_row,0.27120455004376054,1.7423054348143712,0.03041834299132374,31
A,44,7474,two_row,0.27004741707646174,1.5597498070996507,0.027229496377924184,28
A,44,7475,two_row,0.24048680979659864,1.7535130662767973,0.030614135222403787,26
A,44,7476,two_row,0.2346309681961638,1.4647970011830183,0.0255711018463741,27
A,44,7477,two_row,0.22712310833610472,1.0699509632437623,0.018676338159638792,26
A,44,7478,two_row,0.22620465642985244,1.1060253057404208,0.01930618131481028,26
A,44,7479,two_row,0.22101906074319289,1.393838417856153,0.024331869739835185,25
A,44,7480,two_row,0.2444671233744956,1.282081743691306,0.022380283174839474,25
A,44,7481,two_row,0.23169874511739752,1.4063763609503572,0.02455082885273431,28
A,44,7482,two_row,0.2351788416315077,1.5188488930730752,0.026515125240619802,28
A,44,7483,two_row,0.2269951186321063,1.2451798060018402,0.021735909465813594,28
A,44,7484,two_row,0.20742550740304877,0.9210844023518485,0.016077340523377018,31
A,44,7485,two_row,0.1876123700010257,1.2887739805093155,0.022497143550874604,30
A,44,7486,two_row,0.2061581733546738,1.196535493197709,0.020886520403975095,25
A,44,7487,two_row,0.21147713755445297,1.120693913108509,0.019562293505848847,28
A,44,7488,two_row,0.19730365455488297,1.3143100126685232,0.022943061462743254,27
A,44,7489,two_row,0.20146563018018981,1.4484901400582355,0.025286309393932543,27
A,44,7490,two_row,0.19326040995728133,1.6463409930200326,0.02874198161622032,28
A,44,7491,two_row,0.2724574850515683,0.4568427219550683,0.007973578636721107,29
A,44,7492,two_row,0.19035113892881872,1.3672898615015758,0.023868240886321467,28
A,44,7493,two_row,0.18720235739553148,1.3494953230948037,0.023557492964381546,27
A,44,7525,single_row,,,,31
A,44,7526,single_row,,,,30
A,44,7527,single_row,,,,30
A,44,7528,single_row,,,,28
A,44,7529,single_row,,,,27
A,44,7530,single_row,,,,27
A,44,7531,single_row,,,,30
A,44,7532,single_row,,,,30
A,44,7533,single_row,,,,31
A,44,7534,single_row,,,,29
A,44,7535,single_row,,,,32
A,44,7536,single_row,,,,32
A,44,7537,single_row,,,,32
A,44,7538,single_row,,,,34
A,44,7539,single_row,,,,31
A,44,7540,single_row,,,,29
A,44,7541,single_row,,,,28
A,44,7542,single_row,,,,28
A,44,7543,single_row,,,,26
A,44,7544,single_row,,,,30
A,44,7545,single_row,,,,28
A,44,7546,single_row,,,,27
A,44,7547,single_row,,,,28
A,44,7548,single_row,,,,27
A,44,7549,single_row,,,,26
A,44,7550,single_row,,,,26
A,44,7551,single_row,,,,30
A,44,7552,single_row,,,,26
A,44,7553,single_row,,,,26
A,44,7554,single_row,,,,27
A,44,7555,single_row,,,,26
A,44,7556,single_row,,,,25
A,44,7557,single_row,,,,25
A,44,7558,single_row,,,,25
A,44,7559,single_row,,,,26
A,44,7560,single_row,,,,24
A,44,7561,single_row,,,,25
A,44,7562,single_row,,,,25
A,44,7563,single_row,,,,26
A,44,7564,single_row,,,,29
A,44,7565,single_row,,,,27
A,44,7566,single_row,,,,24
A,44,7567,single_row,,,,22
A,44,7568,single_row,,,,25
A,44,7569,single_row,,,,24
A,44,7570,single_row,,,,25
A,44,7571,single_row,,,,22
A,44,7572,single_row,,,,21
A,44,7573,single_row,,,,22
A,44,7574,single_row,,,,25
A,44,7575,single_row,,,,25
A,44,7576,two_row,0.2168319359986669,3.6481870969889325,0.06375906461729774,20
A,44,7577,two_row,0.2553172922850466,2.405466804967301,0.0420079997781886,24
A,44,7578,two_row,0.22330060213072023,3.4374428030419204,0.06006677945027106,26
A,44,7579,two_row,0.21386755258197243,3.814706014145822,0.06667773180218431,29
A,44,7580,two_row,0.27635766583248056,2.5804722114745604,0.04506821255403794,25
A,44,7581,two_row,0.24534508319278847,3.8943277044374494,0.06807370102205744,26
A,44,7582,two_row,0.398215430263124,2.16184075670753,0.03774915462486541,29
A,44,7583,single_row,,,,27
A,44,7584,single_row,,,,26
A,44,7585,single_row,,,,29
A,44,7586,single_row,,,,24
A,44,7587,single_row,,,,23
A,44,7588,single_row,,,,26
A,44,7589,single_row,,,,30
A,44,7590,single_row,,,,27
A,44,7591,single_row,,,,29
A,44,7592,single_row,,,,26
A,44,7593,two_row,0.29011280386646676,2.1263507434440685,0.037128868797103726,29
A,44,7594,two_row,0.26436087395671615,2.3058696522487865,0.04026675940710954,26
A,44,7595,two_row,0.23042332483205463,3.145407872648753,0.054952939782522484,29
A,44,7596,two_row,0.1490600545277614,4.447445677842008,0.07777884584470068,31
A,44,7597,two_row,0.19609892452529254,3.9854097187213906,0.0696709228778858,31
A,44,7598,two_row,0.20834476901319787,4.229482574345308,0.07395277212379747,28
A,44,7599,two_row,0.22385060197018136,3.9213465487146517,0.06854746931722433,27
A,44,7600,two_row,0.3107609805504421,2.1513359723171583,0.0375655515550707,32
A,44,7601,two_row,0.2339954803475467,3.8104101913121777,0.06660242258758856,29
A,44,7602,two_row,0.2676530266953524,3.7961018440025196,0.06635159122015016,30
A,44,7603,two_row,0.23920555659978482,4.307082172935016,0.07531468491660509,31
A,44,7604,two_row,0.23194225226028276,4.037541938152809,0.07058527655463875,30
A,44,7605,two_row,0.2973217952557307,3.2747930214563987,0.057218240955177295,32
A,44,7606,two_row,0.30213606296948975,3.4720509973511327,0.06067300779807633,33
A,44,7607,two_row,0.30435863769222254,3.5347168989548807,0.06177083363937548,30
A,44,7608,two_row,0.3006332926093721,3.562095942262528,0.0622505256055396,30
A,44,7609,two_row,0.3032518637197789,3.428006036278097,0.05990148418316951,28
A,44,7610,two_row,0.30014391090814996,3.547377980833466,0.06199265740644947,29
A,44,7611,two_row,0.28421602254018175,3.989174821283741,0.06973695559217187,27
A,44,7612,two_row,0.2633410742428271,4.06304585628849,0.07103263573321046,34
A,44,7613,two_row,0.252457485198304,4.345760026140799,0.07599360454384493,31
A,44,7614,two_row,0.24006594188149388,4.635091742535681,0.08107455132131412,31
A,44,7615,two_row,0.23411251548835366,4.559570577720428,0.07974793540488993,31
A,44,7616,two_row,0.24830794974620807,3.532033329105068,0.061723817932346416,29
A,44,7617,two_row,0.2119081666525363,4.550547903031725,0.07958946051170003,27
A,44,7618,two_row,0.22755729134084868,4.379360740396467,0.07658346071898685,30
A,44,7619,two_row,0.22977381545729336,4.661731766357669,0.08154258132161905,28
A,44,7620,two_row,0.25551362218049056,4.448071094240278,0.0777898274636767,30
A,44,7621,two_row,0.2969412666245027,3.844019012339409,0.0671916322794312,33
A,44,7622,two_row,0.2821563496620825,3.742579519272078,0.06541339572209642,31
A,44,7623,two_row,0.26134855336759855,4.038870104751426,0.07060857296658704,33
A,44,7624,two_row,0.24373433759835228,3.893742664883091,0.06806344284526047,31
A,44,7625,two_row,0.23611673692374457,4.414385605703607,0.07719837408877611,29
A,44,7626,two_row,0.3284126301142156,1.8130968904533735,0.031655077302946186,33
A,44,7627,single_row,,,,31
A,44,7628,two_row,0.24061689776352002,3.3432642356833973,0.058417284146374315,30
A,44,7629,two_row,0.24329049647504097,3.4433385682748954,0.06017005187110288,32
A,44,7630,two_row,0.26249039076681724,2.7002460073405787,0.04716310606527694,31
A,44,7631,two_row,0.24232843756608258,3.213187309219714,0.05613956418551035,32
A,44,7632,single_row,,,,34
A,44,7633,single_row,,,,33
A,44,7634,two_row,0.23438335416142142,3.7133769771809297,0.06490155135496792,31
A,44,7635,two_row,0.235847627050362,3.8920022886857564,0.0680329268959037,31
A,44,7636,two_row,0.25885646516079364,3.3921029636835756,0.059272632422261114,29
A,44,7637,two_row,0.26490693515755837,3.4865093498866275,0.06092628647652197,33
A,44,7638,two_row,0.298169332925858,3.3524103603772724,0.058577460381072935,27
A,44,7639,two_row,0.28805162950131813,3.5728804796471474,0.06243948290609098,29
A,44,7640,single_row,,,,28
A,44,7641,single_row,,,,28
A,44,7642,two_row,0.2962185327453174,3.538732597327547,0.06184118852952788,31
A,44,7643,two_row,0.3213586885465318,3.246732834239577,0.056726908646703385,26
A,44,7644,two_row,0.3275151248795114,3.0506152608079855,0.05329364981241063,29
A,44,7645,two_row,0.41819539814202566,2.3561644894086125,0.041146024509571305,28
A,44,7646,two_row,0.32390167848379614,3.341785624358029,0.058391389482234934,26
A,44,7647,single_row,,,,26
A,44,7648,single_row,,,,25
A,44,7649,single_row,,,,26
A,44,7650,single_row,,,,26
A,44,7651,single_row,,,,25
A,44,7652,single_row,,,,27
A,44,7653,single_row,,,,23
A,44,7654,single_row,,,,26
A,44,7655,single_row,,,,28
A,44,7656,single_row,,,,27
A,44,7657,single_row,,,,29
A,44,7658,single_row,,,,29
A,44,7659,single_row,,,,32
A,44,7660,single_row,,,,32
A,44,7661,single_row,,,,29
A,44,7662,single_row,,,,29
A,44,7663,single_row,,,,27
A,44,7664,single_row,,,,29
A,44,7665,single_row,,,,29
A,44,7666,single_row,,,,33
A,44,7667,single_row,,,,28
A,44,7668,single_row,,,,33
A,44,7669,single_row,,,,35
A,44,7670,single_row,,,,33
A,44,7671,single_row,,,,34
A,44,7672,single_row,,,,34
A,44,7673,single_row,,,,33
A,44,7674,single_row,,,,33
A,44,7675,single_row,,,,31
A,44,7676,single_row,,,,33
A,44,7677,single_row,,,,33
A,44,7678,single_row,,,,35
A,44,7679,single_row,,,,35
A,44,7680,single_row,,,,32
A,44,7681,single_row,,,,30
A,44,7682,single_row,,,,33
A,44,7683,single_row,,,,29
A,44,7684,single_row,,,,33
A,44,7685,single_row,,,,34
A,44,7686,two_row,0.22551158646978087,3.04836791563097,0.0532543149185415,33
A,44,7687,two_row,0.21396094695162704,3.0753262268871664,0.05372617244918186,33
A,44,7688,two_row,0.2067557873304332,2.7556713955525116,0.04813265786106684,38
A,44,7689,two_row,0.2697518559031992,1.558700883662108,0.02721117564570194,33
A,44,7690,two_row,0.26248599524974114,1.3122160412010226,0.022906495559237683,35
A,44,7691,two_row,0.22980346218501113,1.5661569815124685,0.027341405921501395,31
A,44,7692,two_row,0.20735741642392558,1.5816297673498259,0.02761166085817368,33
A,44,7693,two_row,0.21938883034556317,0.8617086803223799,0.015040787712927125,34
A,44,7694,two_row,0.20055317633283043,0.9861547076874788,0.017213346381800977,34
A,44,7695,two_row,0.1629056481844693,1.3317926376492737,0.02324835359249032,31
A,44,7696,two_row,0.20117387452701863,0.9824935366703312,0.017149428029918125,32
A,44,7697,two_row,0.1898340421790422,0.8755114986603124,0.015281747715453525,33
A,44,7698,two_row,0.228010777255512,0.5492188976203697,0.009585971682500069,34
A,44,7699,two_row,0.22590195127263935,0.6882275066083048,0.01201241373251409,34
A,44,7700,two_row,0.2292817875148918,0.7353279239246769,0.012834598019236783,37
A,44,7701,two_row,0.2502433482698021,0.2330393897983849,0.004067327067397555,33
A,44,7702,two_row,0.25128569302732473,0.2232442500965837,0.0038963669179437298,38
A,44,7703,two_row,0.20506941555057523,0.9428403170146143,0.01645715335132693,35
A,44,7704,two_row,0.22302808397919416,0.7303581889667867,0.012747845589508155,37
A,44,7705,two_row,0.2069552375341256,0.7768432580923341,0.013559303514588828,40
A,44,7706,two_row,0.2226202860986921,0.28151509044998946,0.004913404760892165,35
A,44,7707,two_row,0.2108182161777823,0.37128580001034855,0.006480250383574419,37
A,44,7708,two_row,0.19570048881663438,0.5699375577556182,0.009947615016359565,39
A,44,7709,two_row,0.22347350471099103,0.09986277356258151,0.0017429359637493088,36
A,44,7710,two_row,0.19479606501121782,0.3196484342031343,0.005578975506419047,37
A,44,7711,two_row,0.18963132986835785,0.4008191002263214,0.006995727124569634,39
A,44,7712,two_row,0.18296114722588996,0.7132344133298455,0.012448931886172923,40
A,44,7713,two_row,0.17629278813088956,1.1110770102236307,0.019394383204311243,37
A,44,7714,two_row,0.2122435987969309,0.5946175193915958,0.010378406103261864,37
A,44,7746,two_row,0.28787084760535,2.9556348219993125,0.05163136548174173,33
A,44,7747,two_row,0.2847177775014491,2.922139323901058,0.05104521793747531,32
A,44,7748,two_row,0.2986112898455211,2.7161500458866854,0.04744130498407971,31
A,44,7749,two_row,0.30448932249946403,2.6185252278511646,0.04573373198336227,35
A,44,7750,two_row,0.2847144973578989,3.022574829910377,0.052802874736514155,28
A,44,7751,two_row,0.2894059160430945,3.0056334244969283,0.05250637164526794,33
A,44,7752,two_row,0.3111888443773694,2.6238474712335895,0.045826817337428355,30
A,44,7753,two_row,0.29835769356145214,2.928128675621185,0.051150024779719694,30
A,44,7754,two_row,0.29639745154685293,2.6861432632679065,0.04691642210423824,31
A,44,7755,two_row,0.2764844992169745,3.1395542392575844,0.05485046666058524,34
A,44,7756,two_row,0.27600249820143097,2.9683715306895477,0.051854258146396735,35
A,44,7757,two_row,0.23457150172192232,3.9483865371041915,0.06902163903473738,37
A,44,7758,two_row,0.26286918140375315,2.8983222074587824,0.05062845653617273,35
A,44,7759,two_row,0.25768517076142894,3.297191715323711,0.05761046058405781,33
A,44,7760,two_row,0.256894920865377,3.442785162477864,0.06016035815458871,38
A,44,7761,two_row,0.2622991898297494,3.334786388822099,0.05826881414058348,30
A,44,7762,two_row,0.2640567378275849,3.5056962198556416,0.06126241045764763,36
A,44,7763,two_row,0.25665109579761336,3.619693924306531,0.0632597590983904,35
A,44,7764,two_row,0.24955447899599736,3.4285887551191507,0.0599116910449482,31
A,44,7765,two_row,0.25330776753779827,3.1991348608040227,0.05589353309678016,30
A,44,7766,two_row,0.2740571641471895,2.951377399203107,0.05155686163709702,36
A,44,7767,two_row,0.27775064487760104,3.236728947646786,0.05655174776563031,33
A,44,7768,two_row,0.29698021547875775,3.0974868190067038,0.05411407225325794,36
A,44,7769,two_row,0.2614085179701905,3.240311201741803,0.05661447006811306,32
A,44,7770,two_row,0.23013982399689592,3.9578161192440313,0.06918700221393156,30
A,44,7771,two_row,0.16053329704823693,4.682537808710626,0.08190814065310668,30
A,44,7772,two_row,0.17346059455098572,3.7713807337978698,0.06591823929343811,30
A,44,7773,two_row,0.17424187310684125,3.213386606374846,0.056143053540413705,31
A,44,7774,two_row,0.16334569537115828,3.0821726457475638,0.05384601068562421,27
A,44,7775,two_row,0.14560843723119343,3.451916672697377,0.06032031142924823,29
A,44,7776,two_row,0.14238642299001036,3.6443000942221806,0.06369094812705459,34
A,44,7777,two_row,0.15726784850395514,3.3662421984943562,0.05881970328666138,32
A,44,7778,two_row,0.16042153459838993,2.9053435637155802,0.05075131719802118,36
A,44,7779,two_row,0.1304201714702884,3.1858618434994117,0.05566115452856346,34
A,44,7780,two_row,0.1997443873388638,1.6671507870949798,0.029105484889701383,37
A,44,7781,two_row,0.1684255429862096,2.218657268279168,0.03874224040021011,34
A,44,7782,two_row,0.16309460646652796,2.4764132902629314,0.043248499804398065,36
A,44,7783,two_row,0.18155439707476084,2.2812524686213154,0.039836419277826815,37
A,44,7784,two_row,0.16269821084040048,2.3155901551572664,0.0404366904306001,33
A,44,7785,two_row,0.19105204385005448,1.6258778188192216,0.028384540463051805,35
A,44,7786,two_row,0.16115960735839163,2.0610696041000973,0.03598797506331584,33
A,44,7787,two_row,0.1329707615104353,2.448900849620202,0.042767428934040785,34
A,44,7788,two_row,0.18749608272100649,1.5722997711173994,0.02744869828680889,36
A,44,7789,two_row,0.19441314476645621,1.764066118371917,0.03079849439253606,36
A,44,7790,two_row,0.2156348171456215,1.4163387315142968,0.02472481056750322,31
A,44,7822,two_row,0.28237567644153494,3.48286528699048,0.060862449740801156,28
A,44,7823,two_row,0.31027637238017525,2.5901276451333715,0.045237075232716736,29
A,44,7824,two_row,0.2741328285645471,3.394326259298783,0.05931157266792944,28
A,44,7856,two_row,0.2523394868553318,2.4322689209601966,0.042476619679079564,34
A,44,7857,two_row,0.28695051887559564,2.122485546122395,0.037061315548944554,32
A,44,7858,two_row,0.323647796226386,1.1477766802983405,0.020035162259668372,29
A,44,7859,two_row,0.25621785020074284,2.4607083045005207,0.04297388664985666,29
A,44,7860,two_row,0.2915720253024813,2.1025406736282517,0.03671273820327671,31
A,44,7861,two_row,0.27493660469916853,2.32139514258671,0.040538172655043433,31
A,44,7862,two_row,-0.5951076563908172,1.326323032113434,0.023152839582586106,33
A,44,7863,two_row,-0.5089533272727915,-0.044693306790767474,-0.0007800455153144682,31
A,44,7864,two_row,0.3826793052835543,1.5182689324117056,0.026504995903817316,28
A,44,7865,two_row,0.3042125885845916,2.681796837892806,0.04684039596314344,36
A,44,7866,two_row,0.29099454670338254,2.978781218781003,0.05203643171775475,32
A,44,7898,two_row,0.17762480513129053,1.0562115206092593,0.01843645707493589,36
A,44,7899,two_row,0.17117723833223808,0.9493245387659284,0.016570355232636225,34
A,44,7900,two_row,0.19745944346397415,1.176745494105211,0.020540971560064656,33
A,44,7901,two_row,0.21109930617466655,0.8402482318506221,0.014666149587260681,33
A,44,7902,two_row,0.22326840550862248,0.8687044154798641,0.015162914171704454,31
A,44,7903,two_row,0.23404908847802564,1.2085928776281631,0.02109705419417355,33
A,44,7904,two_row,0.23211629965164193,1.0989619653711864,0.019182857112625365,31
A,44,7905,two_row,0.19659737988312742,1.787918935897315,0.03121520485115333,31
A,44,7906,two_row,0.2040731864158123,1.768844159407195,0.03088196625674928,32
A,44,7907,two_row,0.18492430659300396,1.6172907980999476,0.02823454856649263,29
A,44,7908,two_row,0.1925085458796736,1.225516223407396,0.02139255561257286,31
A,44,7909,two_row,0.27942005547407067,-0.3694919130269939,-0.00644893984085976,29
A,44,7910,two_row,0.26767336833385114,0.4900806225318853,0.008553729069095429,32
A,44,7911,two_row,0.1617669082784038,1.5084449054386055,0.026333414611092516,30
A,44,7912,two_row,0.19270459684054986,1.2315856472460336,0.02149853576143038,29
A,44,7913,two_row,0.17959878787903483,1.6122768869554704,0.02814696976330195,27
A,44,7914,two_row,0.18566096959198675,1.6447107939081853,0.028713505793012097,26
A,44,7915,two_row,0.19226090351308833,1.7906106538963518,0.03126223003792168,24
A,44,7916,two_row,0.21291801503632457,1.393040604347693,0.02431793702817217,26
A,44,7917,two_row,0.18162965021248545,1.884790977853916,0.03290767930696066,28
A,44,7918,two_row,0.2511755701553513,0.6454558884274175,0.011265807005913776,23
A,44,7919,two_row,0.2618594279595695,1.3717094641826602,0.023945421591173632,24
A,44,7920,two_row,0.26268993994350676,1.7078050041419837,0.029815650697881994,22
A,44,7921,two_row,0.2772914167303876,2.1491371723211516,0.03752712115542291,22
A,44,7922,two_row,0.336240564552594,1.9219898092659011,0.03355763844495199,18
A,44,7923,single_row,,,,20
A,44,7924,two_row,0.26263743362719516,2.6934318065398464,0.04704391194992547,23
A,44,7925,two_row,0.2679644081938972,2.5992863407063456,0.04539725289995587,22
A,44,7926,two_row,0.2777416357149456,2.739622057873079,0.04785189889943678,21
A,44,7927,two_row,0.25431712935751916,2.6713879563787946,0.046658329670091016,24
A,44,7928,single_row,,,,24
A,44,7929,single_row,,,,24
A,44,7930,single_row,,,,26
A,44,7931,two_row,0.2184096397052816,3.4036585750441826,0.05947502687323168,23
A,44,7932,single_row,,,,26
A,44,7933,single_row,,,,30
A,44,7934,single_row,,,,33
A,44,7935,single_row,,,,27
A,44,7936,single_row,,,,27
A,44,7937,single_row,,,,28
A,44,7938,single_row,,,,27
A,44,7939,single_row,,,,31
A,44,7971,two_row,0.1708144458718499,0.8947068084953388,0.015616849039319695,37
A,44,7972,two_row,0.14938631066326324,1.2488556976134764,0.0218000962776608,36
A,44,7973,two_row,0.1466562279389334,1.171228792303655,0.020444646514477572,35
A,44,7974,two_row,0.18936699098895404,0.48557973311320474,0.008475168034496015,33
A,44,7975,two_row,0.19747404100866173,0.241096077789635,0.004207945207228395,31
A,44,7976,two_row,0.20918252130441595,0.3766247044003751,0.006573435813197436,32
A,44,7977,two_row,0.2248964452483284,0.5674018857662874,0.009903354831514222,30
A,44,7978,two_row,0.1863944607276612,1.1534924273731808,0.020134961109007705,30
A,44,7979,two_row,0.2037762270855229,1.3112916093026286,0.02289035271903395,32
A,44,7980,two_row,0.20006765649550917,1.6218816175686273,0.02831473753792777,34
A,44,7981,two_row,0.21704929138178852,1.7160265165704245,0.029959271335620517,33
A,44,7982,two_row,0.20304989225529568,2.183169266620765,0.038121943062758526,32
A,44,7983,two_row,0.22468408968353026,2.1508812957868533,0.03755760475646472,30
A,44,7984,two_row,0.21593444936718642,2.7463319074021495,0.04796927668094768,31
A,44,7985,two_row,0.24554992132519604,2.131147450268766,0.037212702795373045,32
A,44,7986,two_row,0.2316577010582347,2.1400838921342977,0.037368890022546765,35
A,44,7987,two_row,0.26004481020784653,1.5193639547930922,0.02652412108573039,31
A,44,7988,two_row,0.22085078235394806,1.9231236371994662,0.03357744977342867,28
A,44,7989,two_row,0.21259595265070497,1.982804477232001,0.03462028816044297,30
A,44,7990,two_row,0.23200577823211221,1.8142656761065712,0.031675496914885214,28
A,44,7991,two_row,0.23520380105690003,2.3716627949930547,0.041416981942071135,29
A,44,7992,two_row,0.1484942260243991,4.085919305440318,0.0714338784351255,27
A,44,7993,two_row,0.2554413562230231,1.5272789602087689,0.02666236168549612,28
A,44,7994,two_row,0.1995398663589929,2.792022439944249,0.04876859263060574,31
A,44,7995,two_row,0.22828183094943078,2.3284921533517178,0.04066224303828817,28
A,44,7996,two_row,0.2142361842927062,3.405264242269654,0.05950315022922679,27
A,44,7997,two_row,0.2843675976032253,2.138636935488447,0.03734360062304094,26
A,44,7998,two_row,0.250059044119062,2.938448570599103,0.05133061383363588,27
A,44,7999,two_row,0.25407747740416564,2.9450734296472167,0.05144654477911705,24
A,44,8000,two_row,0.2897303400562502,2.4916936875088695,0.04351569496731014,24
A,44,8001,two_row,0.24366397053137234,2.666391657954847,0.04657093832910704,27
A,44,8002,two_row,0.27520644050210963,2.3650812481732855,0.04130191578356186,24
A,44,8003,two_row,0.27189845332168283,2.4485614384453354,0.04276149425800297,24
A,44,8004,two_row,0.27161712756148293,2.5641259594463346,0.04478234082667286,22
A,44,8005,two_row,0.25548319512511075,2.9181017631313866,0.05097456584799363,22
A,44,8006,two_row,0.2809388539583265,1.19516708871965,0.020862626833296215,20
A,44,8007,two_row,0.2975950122055797,1.7007833072468828,0.029692990470384626,21
A,44,8008,two_row,0.19679570748913633,3.2788145617288245,0.057288660150916576,21
A,44,8009,two_row,0.2265868748202703,2.2789397160399067,0.0397959901384064,23
A,44,8010,two_row,0.23683419766563996,1.9340865339206805,0.033769005373610154,24
A,44,8011,two_row,0.2341371022251474,1.3624132926122288,0.02378308038798959,22
A,44,8012,two_row,0.17320228730330456,2.1731808366708707,0.037947359879326605,20
A,44,8013,two_row,0.1741741707248219,2.2236179744083735,0.038828951300665465,19
A,44,8045,two_row,0.1397377399703974,-1.1306018671733684,-0.019735286689407168,18
A,44,8046,two_row,0.1323792040609606,-0.444402709760844,-0.0077564460334421164,18
A,44,8047,two_row,0.13959522015477388,-1.9703315920531963,-0.034402335967057336,17
A,44,8048,two_row,0.15802648617412174,-1.6564842070311288,-0.028919161247635702,16
A,44,8049,two_row,0.18627745101946003,-1.09851171931154,-0.01917499594592103,15
A,44,8050,two_row,0.11463027859735508,-1.6138414637221656,-0.02817429843432834,18
A,44,8051,two_row,0.12580003406710938,-1.4656066092048208,-0.025585241416670058,16
A,44,8052,two_row,0.1477818244097956,-1.2150438316624033,-0.021209694962371385,16
A,44,8053,two_row,0.1739258767370384,-1.1953540892042331,-0.020865892028232445,17
A,44,8054,two_row,0.17290146353032898,-1.3872611199532252,-0.024217006592357367,15
A,44,8055,two_row,0.18578424337983102,-0.5794533027288269,-0.01011371280742196,17
A,44,8056,two_row,0.1620799057484027,-0.8518446641351701,-0.01486858965033412,15
A,44,8057,two_row,0.1763389156187224,-1.4834200193008373,-0.02589635007690025,15
A,44,8058,two_row,0.16133131409977708,-0.5714917564929858,-0.009974743593127115,17
A,44,8059,single_row,,,,16
A,44,8060,two_row,0.11709468258322198,0.4367186450502701,0.007622325874497623,17
A,44,8061,two_row,0.1335386424146362,0.11733231226925826,0.002047838030701729,16
A,44,8062,two_row,0.13963097571629424,0.2911286473498685,0.005081197172194577,17
A,44,8063,two_row,0.1553286480849262,0.28011979059678715,0.004889051599401478,18
A,44,8064,two_row,0.18180904834511968,0.4723435562051192,0.008244137021851655,17
A,44,8065,two_row,0.18858634629803783,0.013526530370995273,0.0002360824957308924,16
A,44,8066,two_row,0.2140608089457433,0.5713317430663454,0.009971950554195447,18
A,44,8067,two_row,0.20747898298666623,0.6494159003327535,0.011334931078009805,15
A,44,8068,two_row,0.17913083799609753,0.5105470391765877,0.008910962667793126,17
A,44,8069,two_row,0.16366161321007955,0.6363561764443899,0.01110696719651971,19
A,44,8070,two_row,0.16129647080264187,-0.08841183332185892,-0.00154307881392678,16
A,44,8071,two_row,0.1485364740863072,-0.47800125224233925,-0.008342889237801705,20
A,44,8072,two_row,0.20154371426368778,-1.5079802106721596,-0.0263252985349507,16
A,44,8073,two_row,0.21169365828310083,-0.9186950170856607,-0.016035627131991678,14
A,44,8074,two_row,0.2603029958672687,-1.2789183505772532,-0.02232504396342722,16
A,44,8075,two_row,0.222790435543191,0.09277961463112838,0.0016193111694114692,14
A,44,8076,two_row,0.19064468044684624,1.0061942817232925,0.01756320868264648,17
A,44,8077,two_row,0.44943486112704345,-6.5971953352929615,-0.11565434200054922,17
A,44,8078,single_row,,,,15
A,44,8079,single_row,,,,14
A,44,8080,two_row,0.10571225969293951,2.056520815626121,0.035908481131979864,12
A,44,8081,two_row,0.10816731461547247,1.5802463096186392,0.027587496572887588,13
A,44,8082,two_row,0.11460299946983188,1.0994926983335804,0.019192123560546025,11
A,44,8083,two_row,0.12325605423782116,1.34813981030652,0.023533821687135248,13
A,44,8084,two_row,0.1225504441294405,2.4700257862081276,0.04313680884430019,13
A,44,8085,two_row,0.1424055405006064,3.1024303585728354,0.05420060635924069,14
A,44,8086,two_row,0.16442171150981533,3.339386955549926,0.05834938217666969,12
A,44,8087,two_row,0.16976956718648184,3.1200228959192318,0.05450856121021963,13
A,44,8136,two_row,-0.6962989204393957,10.582147371107856,0.18682243206993782,26
A,44,8137,two_row,-0.759138253348751,10.322756444907183,0.18214112172468797,27
A,44,8138,two_row,-0.8384693995956889,11.29585509406919,0.19974448805513567,25
A,44,8139,single_row,,,,27
A,44,8140,two_row,-1.0823447564867528,14.799182386228942,0.2641961306190457,26
