arm,seed,i,cls,offset,heading,mL,mR,mc,n_base,adj,flags
A,43,11004,two_row,0.22509797400403064,1.0106836992451949,0.03843581376575746,-0.0031526376100834324,0.01764158807783701,11,0,
A,43,11005,two_row,0.23884535191948741,0.625531461370952,0.023631180704648345,-0.0017951459741949705,0.010918017365226688,11,0,
A,43,11006,two_row,0.3296780757256187,-0.8497132598498863,-0.040663444772123185,0.011000681923254114,-0.014831381424434536,13,0,
A,43,11007,two_row,0.19874477305601423,1.2733319469659836,0.015660830568586748,0.02879415831898858,0.022227494443787663,10,0,
A,43,11008,single_row,,,,,,9,0,
A,43,11009,single_row,,,,,,12,0,
A,43,11010,two_row,0.36849675543776206,-1.448981357829244,-0.0984378225608384,0.04784804607077803,-0.025294888245030185,11,0,
A,43,11011,two_row,0.23771263686052113,-0.5347143898960457,-0.0545084445615528,0.03584284933555301,-0.009332797612999894,11,0,
A,43,11012,single_row,,,,,,10,0,
A,43,11013,two_row,0.1533353386415971,2.8916457992588414,0.04066146346250201,0.06036180301180141,0.050511633237151715,12,0,
A,43,11014,two_row,0.193723932396189,0.7738208923411232,-0.05497316878002622,0.08198625602070544,0.013506543620339612,12,0,
A,43,11015,two_row,0.23717165997626755,-0.8263196267149665,-0.09974635976518044,0.07090036348571421,-0.014422998139733113,9,0,
A,43,11016,two_row,0.26106582622821617,-2.419872587634472,-0.12188365384854537,0.03736390490609154,-0.042259874471226914,12,0,
A,43,11017,two_row,0.15828644413989335,2.3282789315075005,0.03293459133541385,0.04838243958971672,0.040658515462565284,11,0,
A,43,11018,two_row,0.20908801173974823,0.6960039200311395,-0.017210066369798847,0.04150638148500118,0.012148157557601166,11,0,
A,43,11019,two_row,0.1281420744684203,1.6087077638163054,-0.004100714139527185,0.06026996928079392,0.028084627570633368,11,0,
A,43,11020,two_row,0.1568204432124749,1.8982213392497678,-0.013160172692934055,0.0794448506672563,0.033142338987161124,12,0,
A,43,11021,two_row,0.1929217083350413,1.450875197524162,-0.0043734539677925035,0.055029380287184036,0.025327963159695766,12,0,
A,43,11022,two_row,0.15967852251364623,1.602241438508882,-0.0015733967091380175,0.057516757197487244,0.027971680244174613,14,0,
A,43,11023,two_row,0.1853994168598917,1.4105692316438991,0.013066131409283036,0.036181973573751254,0.024624052491517147,12,0,
A,43,11024,two_row,0.20236583497774907,0.8905700111258201,-0.02693449508372327,0.058023756638305966,0.015544630777291348,10,0,
A,43,11025,two_row,0.30384324968272636,-0.20401555702036853,-0.046157262676740723,0.03903574618847757,-0.0035607582441315767,19,0,
A,43,11026,two_row,0.28363722557714277,1.016208818257267,-0.017242081206314746,0.05271818075135949,0.01773804977252237,16,0,
A,43,11027,two_row,0.18639688840198432,2.2033128814661334,0.024087771592706315,0.05286029067231115,0.03847403113250873,15,0,
A,43,11028,two_row,0.34491563449294504,-0.3200368823164785,-0.03242614374356291,0.021254632911073896,-0.005585755416244507,17,0,
A,43,11029,two_row,0.2808174382676527,1.4819351362571718,-0.00942850515009701,0.061169338382700916,0.025870416616301954,15,0,
A,43,11030,single_row,,,,,,12,0,
A,43,11031,single_row,,,,,,10,0,
A,43,11032,single_row,,,,,,8,0,
A,43,11033,two_row,0.22314805885667088,-0.3051862905377792,-0.0020908436081652107,-0.008562268344520136,-0.0053265559763426736,11,0,
A,43,11034,single_row,,,,,,9,0,
A,43,11035,single_row,,,,,,12,0,
A,43,11036,single_row,,,,,,10,0,
A,43,11037,single_row,,,,,,11,0,
A,43,11038,single_row,,,,,,10,0,
A,43,11039,single_row,,,,,,10,0,
A,43,11040,single_row,,,,,,7,0,
A,43,11041,single_row,,,,,,7,0,
A,43,11042,single_row,,,,,,8,0,
A,43,11043,two_row,0.6199780800902074,-4.389849379870858,-0.21628905201947754,0.0627538555099526,-0.07676759825476247,8,0,slope_mismatch
A,43,11044,two_row,0.40869479482622517,-0.21579005719645325,-0.0559440179195659,0.04841148832189462,-0.003766264798835642,8,0,
A,43,11045,two_row,0.13279968982171853,4.596812699831375,0.08011429539030676,0.0806899063481508,0.08040210086922878,7,0,
A,43,11046,single_row,,,,,,8,0,
A,43,11047,single_row,,,,,,7,0,
A,43,11048,single_row,,,,,,6,0,
A,43,11049,single_row,,,,,,8,0,
A,43,11050,two_row,0.26931410060910754,1.7818311291091349,0.024296268988413857,0.0379214298111353,0.031108849399774575,12,0,
A,43,11051,single_row,,,,,,8,0,
A,43,11052,two_row,0.15855413489256442,3.373173833633798,0.059842232239518546,0.058039972896128667,0.0589411025678236,13,0,
A,43,11053,single_row,,,,,,9,0,
A,43,11054,single_row,,,,,,10,0,
A,43,11055,single_row,,,,,,9,0,
A,43,11056,two_row,0.1551921361796046,1.0864888836470064,0.02874603146034884,0.009184131672309569,0.018965081566329204,10,0,
A,43,11057,two_row,0.10946058506082956,2.1229429882090307,0.037186281683816005,0.036952339092251464,0.03706931038803374,10,0,
A,43,11058,two_row,0.08906041529326103,2.830372896094294,0.05030918379444118,0.048569912822018425,0.0494395483082298,9,0,
A,43,11059,two_row,0.06293993412947296,3.11369610131556,0.07070112414602595,0.03809449663657928,0.05439781039130261,10,0,
A,43,11060,two_row,0.22036627753852467,1.4682152936433275,0.04037550115405386,0.01088610165915629,0.025630801406605078,11,0,
A,43,11061,single_row,,,,,,10,0,
A,43,11062,single_row,,,,,,8,0,
A,43,11063,single_row,,,,,,7,0,
A,43,11064,single_row,,,,,,9,0,
A,43,11065,single_row,,,,,,7,0,
A,43,11066,single_row,,,,,,10,0,
A,43,11067,single_row,,,,,,9,0,
A,43,11068,single_row,,,,,,11,0,
A,43,11069,single_row,,,,,,8,0,
A,43,11070,single_row,,,,,,7,0,
A,43,11071,single_row,,,,,,10,0,
A,43,11072,single_row,,,,,,9,0,
A,43,11073,single_row,,,,,,7,0,
A,43,11074,single_row,,,,,,9,0,
A,43,11075,single_row,,,,,,10,0,
A,43,11076,single_row,,,,,,8,0,
A,43,11077,two_row,0.22879212187152087,-1.3893067355953828,-0.019735709995125753,-0.028769750584452906,-0.02425273028978933,9,0,
A,43,11078,single_row,,,,,,8,0,
A,43,11079,single_row,,,,,,8,0,
A,43,11080,single_row,,,,,,8,0,
A,43,11081,two_row,0.14916464403313956,-0.23819684997871446,0.0062956937059841815,-0.014610380207805314,-0.004157343250910566,10,0,
A,43,11082,single_row,,,,,,9,0,
A,43,11083,single_row,,,,,,11,0,
A,43,11084,single_row,,,,,,10,0,
A,43,11085,single_row,,,,,,11,0,
A,43,11086,two_row,0.02180637718423828,1.395254519893036,0.016535839191509052,0.03217736086938449,0.02435660003044677,12,0,
A,43,11087,single_row,,,,,,9,0,
A,43,11088,single_row,,,,,,8,0,
A,43,11089,two_row,-0.00329185349154526,2.6414411001283193,0.05332664827498357,0.038942418322724395,0.04613453329885398,9,0,
A,43,11090,two_row,-0.09409879363015938,5.45706814635646,0.08907308747178865,0.10199261892665418,0.09553285319922142,11,0,
A,43,11091,two_row,0.16984100256591672,0.7216459960938626,0.020169427369381068,0.0050221020748254,0.012595764722103234,9,0,
A,43,11092,single_row,,,,,,10,0,
A,43,11093,single_row,,,,,,10,0,
A,43,11094,two_row,0.009566795364164493,3.571412298073238,0.05707482275668087,0.06775269412813081,0.06241375844240584,7,0,
A,43,11095,two_row,0.2120930234360684,-1.1789523266223623,0.0600672928537207,-0.10122630152443321,-0.020579504335356255,13,0,
A,43,11096,two_row,0.07109850987204902,2.358638018270781,0.07918527331307028,0.003193264482691459,0.04118926889788087,11,0,
A,43,11097,two_row,-0.07889209693102606,5.614396221385894,0.052207597646948586,0.14440148359491528,0.09830454062093194,10,0,
A,43,11098,two_row,0.03427592247290712,2.9495405445156915,0.08084289164868741,0.022206542973835237,0.05152471731126132,11,0,
A,43,11099,two_row,0.09643970384167211,2.1216625176781614,0.051239753913407474,0.022854108626799347,0.03704693127010341,13,0,
A,43,11100,two_row,0.0795912266622747,2.280794720753753,0.053814527268149295,0.02584230752094098,0.03982841739454514,16,0,
A,43,11101,two_row,0.0013662489310499737,4.455556467014206,0.04274002109462061,0.11310250643279471,0.07792126376370766,13,0,
A,43,11102,two_row,0.08310414489470963,0.9291284666474737,0.039551175181787565,-0.007115630105768282,0.016217772538009642,16,0,
A,43,11103,two_row,0.047480990028682335,4.16115015365336,0.05867444435336472,0.08683301383970217,0.07275372909653344,11,0,
A,43,11104,two_row,0.051375969511118,2.988634489411317,0.027578124198601704,0.0768396176840179,0.0522088709413098,14,0,
A,43,11105,two_row,0.033262774945642115,3.1529352768133228,0.014698733710580173,0.09547069720953157,0.05508471546005587,15,0,
A,43,11106,two_row,0.0766090052557824,3.208022197368126,0.023957106119499475,0.08814115851895314,0.05604913231922631,15,0,
A,43,11107,two_row,0.05251673742017071,3.669694412931615,0.032989046374306503,0.0952828998403448,0.06413597310732565,14,0,
A,43,11108,two_row,0.14153259319675693,1.0048782006321615,0.026560252052610884,0.00852021126377624,0.017540231658193562,16,0,
A,43,11109,two_row,0.15821857821661212,1.8793390437470832,0.020703028071255167,0.044921816649225385,0.032812422360240276,17,0,
A,43,11110,two_row,0.16838271947805528,1.5717559789182585,0.01326298133061561,0.041615419017732865,0.027439200174174238,15,0,
A,43,11111,two_row,0.09658296687252055,2.196807530814947,0.03880948306670985,0.03791116448024847,0.03836032377347916,15,0,
A,43,11112,two_row,0.04676485616744119,4.639822715513494,0.022236892290358547,0.14007843906880074,0.08115766567957965,15,0,
A,43,11113,two_row,0.16901426185891577,1.3483534911906532,0.0014095978264357806,0.04566550854946938,0.02353755318795258,15,0,
A,43,11114,two_row,0.2022202144090317,1.3436717937528064,-0.016976431930246363,0.06388802601201357,0.023455797040883603,14,0,
A,43,11115,two_row,0.16329427997527968,1.9744786886339665,0.026906002106449757,0.04204360249589268,0.03447480230117122,16,0,
A,43,11116,two_row,0.20659807725427637,1.0654676047723708,0.01745869150685357,0.019737431719511252,0.018598061613182414,16,0,
A,43,11117,two_row,0.17436761588387573,1.5330396536029955,0.010080904845420218,0.0434450481479624,0.026762976496691307,15,0,
A,43,11118,two_row,0.1940879269670469,0.4796691358940019,0.014335370484657217,0.0024086321799682954,0.008372001332312756,13,0,
A,43,11119,two_row,0.1720918907193988,1.2893196907426732,0.015213735721581642,0.02979960990596715,0.022506672813774397,16,0,
A,43,11120,two_row,0.1856418661014414,0.8890697256450344,0.004672450729876711,0.026364428348880815,0.015518439539378762,15,0,
A,43,11121,two_row,0.2210869687946847,0.5586544908392688,-0.010064277590641066,0.029565616081282015,0.009750669245320476,13,0,
A,43,11122,two_row,0.22578075096365413,0.4001981888250226,-0.003654677889503569,0.017624457182928755,0.0069848896467125925,14,0,
A,43,11123,two_row,0.19404465118597447,0.42259271162375933,-0.014598625449944268,0.0293501613708653,0.007375767960460516,13,0,
A,43,11124,two_row,0.1951158826350261,0.6240812458996373,-0.001169020171083812,0.022954426811533864,0.010892703320225025,13,0,
A,43,11125,two_row,0.11500844410224642,1.2976097324670652,-0.014478600957974869,0.05978147116084095,0.02265143510143304,14,0,
A,43,11126,two_row,0.1868302190527773,-0.15130785640746788,-0.019353094368619345,0.01407144153376129,-0.0026408264174290277,13,0,
A,43,11127,two_row,0.20493218392516688,-0.11806414111149528,-0.006646648816395623,0.0025254270014771376,-0.0020606109074592423,13,0,
A,43,11128,two_row,0.15545647146071728,0.7255111471968096,-0.0035288649025644833,0.028855335092681452,0.012663235095058484,13,0,
A,43,11129,two_row,0.20636803795706682,-0.14580500436432722,-0.008209124904735087,0.0031195591341532103,-0.0025447828852909384,13,0,
A,43,11130,two_row,0.1967584156301151,-0.18619183051167168,-0.016218090649984952,0.009718746806155379,-0.0032496719219147867,12,0,
A,43,11131,two_row,0.16581463928855844,-0.6337670661569567,-0.022735713305414344,0.000612167014829074,-0.011061773145292636,14,0,
A,43,11132,two_row,0.16879000571843672,-0.9052469042934806,-0.021680694930017137,-0.00992101269054468,-0.01580085381028091,13,0,
A,43,11133,two_row,0.11765622405620635,0.032240418271163356,-0.010005112727871501,0.011130515748755263,0.0005627015104418811,13,0,
A,43,11134,two_row,0.1415576976791405,0.1783553615112196,-0.026321924348816382,0.03254772105221646,0.00311289835170004,14,0,
A,43,11135,two_row,0.11181484737020952,0.5727877821221792,-0.013001519114056606,0.03299625064052608,0.009997365763234737,16,0,
A,43,11136,two_row,0.11132687757201509,0.48187572782270516,-0.01392772686939849,0.030748759546390822,0.008410516338496165,15,0,
A,43,11137,two_row,0.10837311432671048,0.45989079360483953,-0.0029726595613126456,0.01902622141679384,0.008026780927740597,15,0,
A,43,11138,two_row,0.10870237295208329,0.17542828506929858,-0.01134342893826931,0.01746705042500884,0.003061810743369764,13,0,
A,43,11139,two_row,0.10821791704580352,0.5275433360497103,-0.00881972638303935,0.027234983096345467,0.009207628356653058,15,0,
A,43,11140,two_row,0.10602869457154407,0.4396686614560849,-0.004950216163258791,0.020297848934131186,0.007673816385436197,13,0,
A,43,11141,two_row,0.11310784245408312,0.5525405159334449,-0.013749863027589041,0.033037763463684436,0.009643950218047696,12,0,
A,43,11142,two_row,0.0009983031232356776,2.551808788598774,0.0002475633959039287,0.0888863097791631,0.044566936587533516,14,0,
A,43,11143,two_row,0.07025425150569331,1.923138527991325,0.0006115283840636571,0.06654389153552152,0.03357770995979259,13,0,
A,43,11144,two_row,0.14472747850893308,0.7574251597054807,-0.03240584177564412,0.058846507771299614,0.013220332997827745,16,0,
A,43,11145,two_row,0.08450460641556246,1.2863304828414284,-0.0127976782831949,0.05770662813842423,0.022454474927614668,14,0,
A,43,11146,two_row,0.06350421428426833,1.3793369425011324,-0.014024296426086722,0.06218154234262414,0.02407862295826871,14,0,
A,43,11147,two_row,0.054686235197845656,0.9342757297795434,-0.021191864833230604,0.053807130806819675,0.016307632986794537,15,0,
A,43,11148,two_row,-0.06524734465661675,2.754493072247496,-0.034245241702129954,0.13046933093149637,0.048112044614683214,16,0,
A,43,11149,two_row,0.03651459836619453,1.3767657717201451,-0.02764559092544162,0.07571303411171398,0.02403372159313618,15,0,
A,43,11150,two_row,0.049714910337648965,0.9644110931371034,-0.034124987566735626,0.0677924650332499,0.016833738733257136,15,0,
A,43,11151,two_row,0.06007483408137204,1.2652111250385454,-0.02802415950789819,0.07219553907416208,0.022085689783131947,16,0,
A,43,11152,two_row,0.07272835169955227,1.054876351510094,-0.03504472771110961,0.07187101984571767,0.01841314606730403,15,0,
A,43,11153,two_row,0.053544242189542346,0.9820262891722816,-0.04869278832345999,0.08297532957422994,0.017141270625384977,12,0,
A,43,11154,two_row,0.0682088489843542,0.5619508737561223,-0.037344146648600036,0.05696056161444803,0.009808207482923995,15,0,
A,43,11155,two_row,0.011980787715370811,1.4042731650081053,-0.019430800937632497,0.06845899907063074,0.024514099066499123,13,0,
A,43,11156,two_row,0.030074312704525763,0.9858776673773594,-0.031207585029079825,0.06562460439697063,0.0172085096839454,14,0,
A,43,11157,two_row,-0.016525145788851114,1.6596443945594062,-0.034487255548728175,0.09243598183026866,0.028974363140770242,13,0,
A,43,11158,two_row,-0.008137062641125126,1.0421816356320095,-0.02302372158734185,0.05940673610351444,0.018191507258086298,16,0,
A,43,11159,two_row,-0.016329059407527824,1.5442901891687437,-0.007707524727302401,0.06162647885430673,0.026959477063502164,14,0,
A,43,11160,two_row,-0.00038128061184738993,1.4322713256834925,-0.024036166378008508,0.07404228379179284,0.025003058706892164,13,0,
A,43,11161,two_row,0.07103457883460751,0.22677626633312672,-0.027117956122384046,0.035033982484923024,0.003958013181269489,14,0,
A,43,11162,two_row,-0.025282178920785436,1.4483481281271364,-0.03293326565737307,0.08350092412440942,0.025283829233518174,16,0,
A,43,11163,two_row,0.0675107658320877,0.12416107476059546,-0.02533779957288379,0.029671845471848965,0.0021670229494825874,11,0,
A,43,11164,two_row,-0.001546762934655388,1.0818139260241886,-0.024614765973040627,0.06238168385802465,0.018883458942492014,13,0,
A,43,11165,two_row,0.08307000038226142,-0.5829038474005203,-0.0396235738531381,0.019275689113605422,-0.010173942369766337,16,0,
A,43,11166,two_row,0.10536350035856767,-1.076277693254681,-0.05829556258434276,0.020721964237599304,-0.018786799173371727,14,0,
A,43,11167,two_row,0.12023002601912391,-1.6588179796306932,-0.08800388361401713,0.030084028861123532,-0.0289599273764468,14,0,
A,43,11168,two_row,-0.026139690749040656,2.978567425510076,-0.04028327447063973,0.14434865490693166,0.052032690218145966,14,0,
A,43,11169,two_row,0.08548268994898311,-0.4298002419974299,-0.04650459172973707,0.031501451615123265,-0.007501570057306901,12,0,
A,43,11170,two_row,0.07653195165089888,-0.04897923954174538,-0.027201339578668216,0.02549164117195167,-0.0008548492033582725,13,0,
A,43,11171,two_row,0.09546735923355765,-0.5207526647760404,-0.044468661088177104,0.026290463357852723,-0.00908909886516219,14,0,
A,43,11172,two_row,0.10431111685843841,-0.4912114538429089,-0.04581982655534777,0.028672892063037057,-0.008573467246155356,14,0,
A,43,11173,two_row,0.08414465695311035,0.033226367053668736,-0.030743619346806153,0.031903438483945334,0.0005799095685695907,15,0,
A,43,11174,two_row,0.05198813651214629,0.1970807031037306,-0.023881525989593512,0.03076096744379218,0.003439720727099334,14,0,
A,43,11175,two_row,0.041562844631718665,-0.18771952477111573,-0.04245669647042778,0.03590402546923432,-0.0032763355005967325,14,0,
A,43,11176,two_row,0.10574480516024265,-1.1098637950088968,-0.06919672144530588,0.030450320148673556,-0.01937320064831616,12,0,
A,43,11177,two_row,0.07216576985260126,0.32741514907646596,-0.02351130570332881,0.03494037485434312,0.005714534575507154,15,0,
A,43,11178,two_row,0.11042590947748665,-0.6588305528527179,-0.03838226152942848,0.015383723166443262,-0.011499269181492609,18,0,
A,43,11179,two_row,0.06209346374628577,0.366610608678511,-0.028604382931955868,0.041401681968085115,0.0063986495180646235,14,0,
A,43,11180,two_row,0.06912788999496344,0.130904857232437,-0.03319612378516492,0.037765573267050344,0.002284724740942712,16,0,
A,43,11181,two_row,0.007922201207734347,1.2496917746361123,-0.02172800557868454,0.06535739660679599,0.021814695514055724,15,0,
A,43,11182,two_row,0.02717451641823554,-0.257530558311164,-0.03769405980116576,0.028704486928746276,-0.0044947864362097426,15,0,
A,43,11183,two_row,0.08889474622107907,0.04250164215559669,-0.025575892495433714,0.02705947995379138,0.0007417937291788329,16,0,
A,43,11184,two_row,0.05978788745131702,0.10037380938390195,-0.02554295099692366,0.029046661494245715,0.0017518552486610276,17,0,
A,43,11185,two_row,0.11683885788164694,-0.3798456727454976,-0.027581064838916255,0.0143217553071666,-0.0066296547658748275,17,0,
A,43,11186,two_row,0.09435710178297885,-0.3378378406777528,0.000291856254848947,-0.012084758239707569,-0.005896450992429311,16,0,
A,43,11187,two_row,0.08454260989453244,0.4805327660076098,-0.003897570726257055,0.020671721885664917,0.008387075579703931,15,0,
A,43,11188,two_row,0.12936714976627905,0.12788503892487219,-0.024602018606086934,0.029066056005765464,0.002232018699839265,15,0,
A,43,11189,two_row,0.1280118330865272,-0.011938508614336084,-0.028419884275415735,0.02800315170318897,-0.00020836628611338275,15,0,
A,43,11190,two_row,0.12173054512389092,0.41933439432900327,-0.012355556770134309,0.026993349821405367,0.007318896525635529,16,0,
A,43,11191,two_row,0.1231103397804385,0.6514022144572233,-0.00493239384016357,0.027671600374625644,0.011369603267231037,15,0,
A,43,11192,two_row,0.03610078768709324,1.8623017075215724,-0.027145321032249255,0.09217481601505725,0.032514747491404,14,0,
A,43,11193,two_row,0.15417422931818459,0.4162149052732199,0.0032688770152592334,0.011260019536423999,0.007264448275841616,14,0,
A,43,11194,two_row,0.14081498192927866,0.6801183834622254,-0.001913862737452036,0.025655588039927416,0.01187086265123769,14,0,
A,43,11195,two_row,0.15745446739442437,0.3748297507132358,-0.008840162864276328,0.021924376092674655,0.0065421066141991635,13,0,
A,43,11196,two_row,0.11827229811618711,1.3902449732335196,-0.01225874528154903,0.06079697580982739,0.02426911526413918,12,0,
A,43,11197,two_row,0.08585686560788075,2.2452394771099233,0.0035596406829831832,0.07485414375392345,0.03920689221845332,12,0,
A,43,11198,two_row,0.11297998786817398,1.7943461963356047,0.020628790158242215,0.042026192652232806,0.03132749140523751,9,0,
A,43,11199,two_row,0.13220050246839132,1.5906848664475268,-0.009112410593129725,0.06465205726175259,0.027769823334311432,10,0,
A,43,11200,two_row,0.10400438258505451,1.9460713446153184,-0.005877357100705085,0.07383419668845827,0.03397841979387659,10,0,
A,43,11201,two_row,0.0709515047929149,2.9234571367869266,0.01933511437591907,0.08280144175991659,0.05106827806791783,10,0,
A,43,11202,two_row,0.08584778654877889,2.0243895772334506,0.01207076634272455,0.058623180410847554,0.03534697337678605,11,0,
A,43,11203,two_row,0.10107710304574424,2.005115549574121,0.01800382697876945,0.052016496683423744,0.0350101618310966,11,0,
A,43,11204,two_row,0.04044506595946806,3.303020274393442,0.01990351802259354,0.09552153469574767,0.05771252635917061,9,0,
A,43,11205,two_row,0.10920317285432368,2.1976915854388706,0.018735011549443296,0.05801654075366612,0.03837577615155471,9,0,
A,43,11206,two_row,0.06067579798296896,3.0939849444018868,0.03669223293081597,0.07141331554236752,0.054052774236591744,11,0,
A,43,11207,two_row,0.13816447574051283,2.0610138462121617,0.02139760214519084,0.05057639914330963,0.035987000644250235,10,0,
A,43,11208,two_row,0.0850694350347323,1.0298599628553309,0.021882530328032737,0.014070236010206775,0.017976383169119755,11,0,
A,43,11209,two_row,0.11249353963250508,1.9763553377568508,0.024021705269925444,0.044993484675040996,0.03450759497248322,10,0,
A,43,11210,two_row,0.06602321647243492,2.543086717204941,0.04261369144833718,0.04621512134964347,0.04441440639899033,9,0,
A,43,11211,two_row,0.08873155400486932,2.4418478071677656,0.01575926394053898,0.06952894729014042,0.0426441056153397,9,0,
A,43,11212,two_row,0.1275233123932007,1.4486992401240157,0.020322765931514997,0.030257156493194378,0.02528996121235469,10,0,
A,43,11213,two_row,0.1342891194943333,1.687872327889338,0.017605859047925446,0.041329049353331766,0.029467454200628608,9,0,
A,43,11214,two_row,0.09274497990365915,2.847387058520748,0.03145571939003801,0.06801874395899807,0.04973723167451804,7,0,
A,43,11215,two_row,0.09053216672626363,3.2091890031039254,0.02659238961089584,0.08554673222884569,0.05606956091987077,8,0,
A,43,11216,two_row,0.12866292556410697,2.2330929091776097,-0.015622912620587898,0.0936120536170783,0.0389945704982452,7,0,
A,43,11217,two_row,0.1410303717648801,0.9106641104607771,-0.05999411019516144,0.09178496147768292,0.01589542564126074,8,0,
A,43,11218,two_row,0.14063782440874883,1.4730989764144085,-0.01220542469102097,0.06363761255525724,0.025716093932118135,11,0,
A,43,11219,two_row,0.1466804378239761,0.8345783212148897,-0.033668278762764674,0.06280261843498125,0.014567169836108288,9,0,
A,43,11220,two_row,0.18573169675892787,-0.8017216345640988,-0.07787729025146022,0.049890099226917124,-0.013993595512271546,8,0,
A,43,11221,two_row,0.1492304128552142,0.23581899388067812,-0.06347416810779875,0.07170585035321494,0.004115841122708096,10,0,
A,43,11222,two_row,0.14532191367533065,-1.7259484808897982,-0.08080905858114464,0.02054386135477742,-0.030132598613183608,9,0,
A,43,11223,two_row,0.16270803486895347,-3.0821326861149467,-0.07510364869007842,-0.03258697378267776,-0.05384531123637809,10,0,
A,43,11224,two_row,0.13467271440516448,-2.2857188442304754,-0.0759061753314229,-0.003922817042870758,-0.039914496187146827,9,0,
A,43,11225,two_row,0.09937773651438286,-0.4001362787260117,-0.05404517016313787,0.04007755204526809,-0.006983809058934889,10,0,
A,43,11226,two_row,0.21109081039840227,-4.681287500115286,-0.03835559473139515,-0.12541674984488185,-0.0818861722881385,9,0,
A,43,11227,two_row,0.14432551512398506,-2.0863788213724868,-0.0855455934734279,0.012685026684302431,-0.03643028339456273,8,0,
A,43,11228,two_row,0.14413109397859714,-1.6917676770120909,-0.07269340790364806,0.013622407824279602,-0.029535500039684227,8,0,
A,43,11229,two_row,0.15732298085426544,-2.7878532771733786,-0.08972433006574486,-0.007666978350130556,-0.04869565420793771,8,0,
A,43,11230,two_row,0.18458555414333733,-5.322059658852749,-0.11363979366076762,-0.07267127854989323,-0.09315553610533042,10,0,
A,43,11231,two_row,0.12970462395903182,-0.8440079229151801,-0.04514738458725769,0.015683819081595145,-0.014731782752831274,11,0,
A,43,11232,two_row,0.10524877952989964,-1.7990335583945416,0.009360327762966525,-0.07217909137427485,-0.03140938180565416,9,0,
A,43,11233,two_row,0.15466959973770322,-2.4436965846474776,-0.035339377647286965,-0.0500134855379694,-0.04267643159262818,11,0,
A,43,11234,single_row,,,,,,10,0,
A,43,11235,single_row,,,,,,10,0,
A,43,11236,single_row,,,,,,9,0,
A,43,11237,two_row,0.10525067297024837,0.2505599346687937,-0.0013603942152285236,0.010106641636720466,0.004373123710745971,8,0,
A,43,11238,two_row,0.10547114817019254,-0.594339411860072,-0.03142310932975821,0.010676005952583025,-0.010373551688587593,10,0,
A,43,11239,two_row,0.0935740827987579,0.031085608764820624,-0.01693171063147942,0.018016803183813258,0.0005425462761669188,9,0,
A,43,11240,two_row,0.10529698516076291,-0.1927783841902366,-0.01442171529850495,0.007692454843694042,-0.003364630227405454,9,0,
A,43,11241,two_row,0.10733418393890592,-0.19488383529240347,-0.02093999007005311,0.014137234666169642,-0.0034013777019417345,9,0,
A,43,11242,two_row,0.09057620461625593,0.8360373776041208,-0.004791843363265153,0.03397712453793213,0.014592640587333488,10,0,
A,43,11243,two_row,0.0683177721934155,-1.1907582801402614,-0.008567015642428682,-0.03300427483611527,-0.020785645239271976,11,0,
A,43,11244,two_row,-0.02923654851824231,1.1949583630103289,0.02132157608051161,0.020396388513729456,0.020858982297120535,13,0,
A,43,11245,two_row,0.08970113124801382,-0.11955577448018564,0.011802269103465386,-0.01597555896930749,-0.0020866449329210515,13,0,
A,43,11246,two_row,0.0239456109724574,0.3058465077330167,0.03021707119410215,-0.019540912658467243,0.005338079267817453,12,0,
A,43,11247,two_row,-0.08706918809840491,2.910852045860518,0.03932648516236273,0.06236892773611881,0.05084770644924077,10,0,
A,43,11248,two_row,0.09689604085769943,-0.49847808517049885,-0.017355699981543325,-4.4906716963903076e-05,-0.008700303349253613,13,0,
A,43,11249,two_row,-0.09419980305880449,1.4948305338653631,0.05371156502656779,-0.0015202936052272301,0.026095635710670282,12,0,
A,43,11250,two_row,-0.021533505550756282,0.11545067984193637,0.03937956782819403,-0.035349573400179087,0.0020149972140074725,11,0,
A,43,11251,two_row,0.00885247582512938,0.49669693963540457,0.03010505557158062,-0.012766627270621668,0.008669214150479478,13,0,
A,43,11252,two_row,-0.012182947757922613,1.0242260121626057,0.025580719811276287,0.01017532134371377,0.01787802057749503,13,0,
A,43,11253,two_row,-0.12962931697235847,3.468099734653237,0.030309628132293466,0.09089795522373864,0.06060379167801605,10,0,
A,43,11254,two_row,-0.25992801284994693,8.453338189629747,0.08505519086477899,0.21218182933631388,0.14861851010054644,9,0,
A,43,11255,two_row,-0.01089684336424901,1.4259291032997392,0.032796131797881496,0.016988462503429464,0.024892297150655482,12,0,
A,43,11256,two_row,-0.022888465356499244,1.737183575930195,0.04648038146111083,0.014177352978082149,0.03032886721959649,10,0,
A,43,11257,two_row,-0.10221029427141082,2.4585477616817677,0.022898497567722397,0.06297371940572404,0.04293610848672322,13,0,
A,43,11258,two_row,-0.07410376300132038,2.11338047725966,0.015511794966121194,0.05829257459469316,0.03690218478040718,13,0,
A,43,11259,two_row,-0.07880152287234488,1.7232783041535953,0.031758321793813875,0.028413584182918984,0.03008595298836643,11,0,
A,43,11260,two_row,0.025624575339268985,-0.7393718135384516,0.02537302351835803,-0.051183401314234135,-0.012905188897938052,11,0,
A,43,11261,two_row,-0.14674681268587775,3.505123200923524,0.02667834234146184,0.09582640138238231,0.061252371861922075,10,0,
A,43,11262,two_row,0.12239407873198105,-2.4024750856458588,0.02359677111210182,-0.10750815590699747,-0.04195569239744783,10,0,
